sample_name	Program	Cruise	RVAE_ID	Cast	Niskin	Year	Month	yyyymmdd	decy	time(UTC)	latN	lonW	Depth	Nominal_Depth	Temp	CTD_S	CO2	Alk	NO3	NO2	PO4	SiO4	POC	PON	TOC	TN	Bact	oxygen	Sunrise	Sunset	MLD_dens125	DCM	Season	vert_bin
10321_1	BATS	10321	AE1602	3	1	2016	3/8/16	20160308	2016.18514	1817	31.679	64.18	4.4	1	21.124	36.693	2077.5	2406.6	0	0.02	0	0	NA	NA	64.7	4.1	7.7	NA	1040	2216	118.1404	108.2149	Winter	Photic
10321_2	BATS	10321	AE1602	3	4	2016	3/8/16	20160308	2016.18514	1817	31.679	64.18	40.4	40	21.142	36.693	2077.8	2399.9	0	0.02	0	0	NA	NA	70.2	3.4	6.3	NA	1040	2216	118.1404	108.2149	Winter	Photic
10321_3	BATS	10321	AE1602	3	6	2016	3/8/16	20160308	2016.18514	1817	31.679	64.18	81.7	80	21.124	36.687	2080.4	2402.5	0	0	NA	0	NA	NA	70.3	3.7	6.2	NA	1040	2216	118.1404	108.2149	Winter	Photic
10321_4	BATS	10321	AE1602	3	8	2016	3/8/16	20160308	2016.18514	1817	31.679	64.18	120.2	120	20.482	36.62	2101.6	2402.4	1.05	0.02	0.03	0	NA	NA	59.2	4.7	5.4	NA	1040	2216	118.1404	108.2149	Winter	Photic
10321_5	BATS	10321	AE1602	3	10	2016	3/8/16	20160308	2016.18514	1817	31.679	64.18	159.2	160	19.478	36.59	2104.8	2397.7	2.03	0.02	0.04	0.23	NA	NA	57.1	4.6	2.9	NA	1040	2216	118.1404	108.2149	Winter	Aphotic
10321_6	BATS	10321	AE1602	3	11	2016	3/8/16	20160308	2016.18514	1817	31.679	64.18	198.9	200	19.102	36.569	2109.6	2395.7	3.03	0.02	0.06	0.4	NA	NA	53.8	5.6	2.4	NA	1040	2216	118.1404	108.2149	Winter	Aphotic
10321_7	BATS	10321	AE1602	3	12	2016	3/8/16	20160308	2016.18514	1817	31.679	64.18	248	250	18.732	36.57	2110.7	2399.1	3.9	0.029	0.1	0.51	NA	NA	55	6	2	NA	1040	2216	118.1404	108.2149	Winter	Aphotic
10321_8	BATS	10321	AE1602	3	13	2016	3/8/16	20160308	2016.18514	1817	31.679	64.18	298.6	300	18.431	36.55	2117.6	2395.4	5.12	0	0.15	0.76	NA	NA	52.9	6.4	1.6	NA	1040	2216	118.1404	108.2149	Winter	Aphotic
10321_9	BATS	10321	AE1602	3	15	2016	3/8/16	20160308	2016.18514	1817	31.679	64.18	499.4	500	16.739	36.306	2132	2379.3	9.68	0	0.4	1.97	NA	NA	47.7	8.9	1	NA	1040	2216	118.1404	108.2149	Winter	Aphotic
10321_10	BATS	10321	AE1602	3	16	2016	3/8/16	20160308	2016.18514	1817	31.679	64.18	600.3	600	14.981	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1040	2216	118.1404	108.2149	Winter	Aphotic
10321_11	BATS	10321	AE1602	3	18	2016	3/8/16	20160308	2016.18514	1817	31.679	64.18	799.6	800	10.583	35.373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1040	2216	118.1404	108.2149	Winter	Aphotic
10321_12	BATS	10321	AE1602	3	20	2016	3/8/16	20160308	2016.18514	1817	31.679	64.18	996.6	1000	7.261	35.122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1040	2216	118.1404	108.2149	Winter	Aphotic
10322_1	BATS	10322	AE1603	7	1	2016	3/25/16	20160325	2016.22951	1	31.789	64.123	5	1	20.899	36.624	2078.2	2400.6	0	0	0.04	0	29.26	5.22	62.9	5.6	7.5	NA	1018	2227	170.7337	99.2807	Winter	Photic
10322_2	BATS	10322	AE1603	7	4	2016	3/25/16	20160325	2016.22951	1	31.789	64.123	39.9	40	20.782	36.618	2078	2401.9	0	0	0	0	28.86	5.36	65.8	3.1	7.2	NA	1018	2227	170.7337	99.2807	Winter	Photic
10322_3	BATS	10322	AE1603	7	6	2016	3/25/16	20160325	2016.22951	1	31.789	64.123	81.2	80	20.634	36.63	2080.6	2402.5	0.17	0.029	0.05	0	30.98	6.61	64.1	4.1	6.2	NA	1018	2227	170.7337	99.2807	Winter	Photic
10322_4	BATS	10322	AE1603	7	8	2016	3/25/16	20160325	2016.22951	1	31.789	64.123	119.6	120	20.552	36.62	2090.3	2400.5	0.41	0.01	0	0	14.11	5.49	61.4	3.1	6	NA	1018	2227	170.7337	99.2807	Winter	Photic
10322_5	BATS	10322	AE1603	7	10	2016	3/25/16	20160325	2016.22951	1	31.789	64.123	160.9	160	20.514	36.618	2083.3	2399.8	0.41	0	0	0	11.06	3.19	66.7	4	5	NA	1018	2227	170.7337	99.2807	Winter	Aphotic
10322_6	BATS	10322	AE1603	7	11	2016	3/25/16	20160325	2016.22951	1	31.789	64.123	200.5	200	20.45	36.627	2081.4	2399.5	0.49	0	0.06	0	11.25	3.38	60.8	4.3	4.9	NA	1018	2227	170.7337	99.2807	Winter	Aphotic
10322_7	BATS	10322	AE1603	7	12	2016	3/25/16	20160325	2016.22951	1	31.789	64.123	250.2	250	19.684	36.589	2099.8	2399.3	2.03	0	0.06	0	7.53	4.76	60	5.3	2.7	NA	1018	2227	170.7337	99.2807	Winter	Aphotic
10322_8	BATS	10322	AE1603	7	13	2016	3/25/16	20160325	2016.22951	1	31.789	64.123	300.2	300	19.027	36.553	2108.3	2395.7	3.73	0	0.18	1.53	7.74	1.78	55.7	6.5	1.9	198.9	1018	2227	170.7337	99.2807	Winter	Aphotic
10322_9	BATS	10322	AE1603	7	17	2016	3/25/16	20160325	2016.22951	1	31.789	64.123	500.2	500	17.781	36.467	2139	2396.7	7.68	0	0.44	3.06	6.04	1.31	52.8	8.4	1.6	191.8	1018	2227	170.7337	99.2807	Winter	Aphotic
10322_10	BATS	10322	AE1603	7	19	2016	3/25/16	20160325	2016.22951	1	31.789	64.123	604.7	600	16.276	36.205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1018	2227	170.7337	99.2807	Winter	Aphotic
10322_11	BATS	10322	AE1603	7	21	2016	3/25/16	20160325	2016.22951	1	31.789	64.123	799.1	800	12.067	35.563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1018	2227	170.7337	99.2807	Winter	Aphotic
10322_12	BATS	10322	AE1603	7	23	2016	3/25/16	20160325	2016.22951	1	31.789	64.123	1001.7	1000	7.985	35.157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1018	2227	170.7337	99.2807	Winter	Aphotic
20322_1	BATS	20322	AE1604	2	1	2016	4/4/16	20160404	2016.25922	2059	31.664	64.157	5.4	1	21.515	36.663	2077.6	2403.1	0	0.01	0	0.99	21.46	4.04	65.2	5.5	6.8	NA	1006	2234	109.2073	97.297	Spring	Photic
20322_40	BATS	20322	AE1604	2	4	2016	4/4/16	20160404	2016.25922	2059	31.664	64.157	41.3	40	21.486	36.663	2079.2	2410.8	0	0.01	0	0.88	21.57	2.96	66.7	4.5	6.1	NA	1006	2234	109.2073	97.297	Spring	Photic
20322_80	BATS	20322	AE1604	2	6	2016	4/4/16	20160404	2016.25922	2059	31.664	64.157	81.2	80	21.256	36.655	2076.9	2404.4	0	0.01	0	0.88	24.38	3.59	70	3	6.2	NA	1006	2234	109.2073	97.297	Spring	Photic
20322_120	BATS	20322	AE1604	2	8	2016	4/4/16	20160404	2016.25922	2059	31.664	64.157	120.5	120	20.937	36.652	2086.1	2405.3	0.25	0.098	0	0.9	11.9	2.29	58.7	2.8	4.9	NA	1006	2234	109.2073	97.297	Spring	Photic
20322_160	BATS	20322	AE1604	2	10	2016	4/4/16	20160404	2016.25922	2059	31.664	64.157	159.9	160	20.339	36.621	2098.3	2400.9	0.81	0.039	0	0.94	8.37	1.72	54.4	3.9	3.7	NA	1006	2234	109.2073	97.297	Spring	Aphotic
20322_200	BATS	20322	AE1604	2	11	2016	4/4/16	20160404	2016.25922	2059	31.664	64.157	198.9	200	19.886	36.603	2105.5	2407.4	1.41	0.02	0	1.02	6.4	1.22	57.2	4.1	2.3	NA	1006	2234	109.2073	97.297	Spring	Aphotic
20322_250	BATS	20322	AE1604	2	12	2016	4/4/16	20160404	2016.25922	2059	31.664	64.157	249.9	250	19.431	36.582	2108.8	2412.5	2.3	0.01	0.04	1.18	5.34	0.77	52.9	4.5	2.4	NA	1006	2234	109.2073	97.297	Spring	Aphotic
20322_300	BATS	20322	AE1604	2	13	2016	4/4/16	20160404	2016.25922	2059	31.664	64.157	301.5	300	18.91	36.566	2110.3	2398.3	2.98	0.01	0.06	1.33	3.96	1.14	51.1	5	1.7	196.8	1006	2234	109.2073	97.297	Spring	Aphotic
NS_30401	BATS	10323	AE1605	4	1	2016	4/15/16	20160415	2016.28831	1229	31.664	64.165	4.6	1	21.743	36.724	2078.8	2407.6	0	0	0	0.35	25.1	2.77	68.4	3.2	6.8	NA	952	2242	124.095	136.0043	Spring	Photic
10323_40	BATS	10323	AE1605	4	2	2016	4/15/16	20160415	2016.28831	1229	31.664	64.165	38.9	40	21.714	36.722	2080	2405.9	0	0	0	0.31	23.74	1.63	74.7	4.7	6.9	NA	952	2242	124.095	136.0043	Spring	Photic
10323_120	BATS	10323	AE1605	4	5	2016	4/15/16	20160415	2016.28831	1229	31.664	64.165	118.9	120	21.113	36.664	2081.1	2400.7	0.06	0	0	0.33	22.25	4.98	67.3	4.3	7.1	NA	952	2242	124.095	136.0043	Spring	Photic
NS_30407	BATS	10323	AE1605	4	7	2016	4/15/16	20160415	2016.28831	1229	31.664	64.165	160	160	19.798	36.595	2091.9	2399.7	0.88	0.039	0	0.41	17.08	5.67	64.7	4.3	4.5	NA	952	2242	124.095	136.0043	Spring	Aphotic
NS_30408	BATS	10323	AE1605	4	8	2016	4/15/16	20160415	2016.28831	1229	31.664	64.165	199.2	200	19.351	36.579	2106.7	2398.6	1.71	0	0	0.58	6.27	1.37	54.5	5	2.5	NA	952	2242	124.095	136.0043	Spring	Aphotic
NS_30409	BATS	10323	AE1605	4	9	2016	4/15/16	20160415	2016.28831	1229	31.664	64.165	250.8	250	18.766	36.554	2110.6	2397.9	2.71	0	0.07	0.82	7.46	0.36	54.1	5.5	2.1	NA	952	2242	124.095	136.0043	Spring	Aphotic
NS_30412	BATS	10323	AE1605	4	10	2016	4/15/16	20160415	2016.28831	1229	31.664	64.165	300.3	300	18.433	36.537	2115.7	2396.9	4.17	0	0.12	2.01	4.4	1.37	54.6	6.1	1.7	NA	952	2242	124.095	136.0043	Spring	Aphotic
NS_30410	BATS	10323	AE1605	4	12	2016	4/15/16	20160415	2016.28831	1229	31.664	64.165	500.2	500	16.738	36.294	2135.1	2385.9	7.65	0	0.35	3.26	8.25	0.62	48.8	9.7	1.3	NA	952	2242	124.095	136.0043	Spring	Aphotic
NS_30413	BATS	10323	AE1605	4	13	2016	4/15/16	20160415	2016.28831	1229	31.664	64.165	603.2	600	15.233	36.035	2146.8	2370.7	12.03	0	0.72	5.09	9.34	1.42	47.8	13.2	1.4	NA	952	2242	124.095	136.0043	Spring	Aphotic
NS_30414	BATS	10323	AE1605	4	14	2016	4/15/16	20160415	2016.28831	1229	31.664	64.165	798.1	800	10.93	35.406	2178.7	2335.4	21.32	0	1.41	12.28	4.78	1.08	48.3	22.4	1.4	NA	952	2242	124.095	136.0043	Spring	Aphotic
NS_30415	BATS	10323	AE1605	4	15	2016	4/15/16	20160415	2016.28831	1229	31.664	64.165	1000	1000	7.232	35.122	2186.4	2329.8	19.8	0	1.36	13.06	3.71	1.46	44	23.2	1.4	NA	952	2242	124.095	136.0043	Spring	Aphotic
10324_1	BATS	10324	AE1608	1	1	2016	5/3/16	20160503	2016.33821	1852	31.689	63.984	4.7	1	22.609	36.649	2081.5	2404.6	0	0.01	0.05	0	19.77	5.64	65.5	4.3	6.4	NA	932	2253	14.8953	74.4658	Spring	Photic
NS_40103	BATS	10324	AE1608	1	3	2016	5/3/16	20160503	2016.33821	1852	31.689	63.984	39.7	40	20.461	36.605	2080.6	2409.3	0	0	0.07	0	19.77	5.25	71	3.8	6.5	NA	932	2253	14.8953	74.4658	Spring	Photic
NS_40105	BATS	10324	AE1608	1	5	2016	5/3/16	20160503	2016.33821	1852	31.689	63.984	79.3	80	20.178	36.599	2083.9	2412.5	0	0.02	0.55	0	17.14	3.73	66	4.3	6.8	NA	932	2253	14.8953	74.4658	Spring	Photic
NS_40107	BATS	10324	AE1608	1	7	2016	5/3/16	20160503	2016.33821	1852	31.689	63.984	119.2	120	19.936	36.587	2087.9	2412.9	0.39	0.098	0.18	0	20.56	4.82	67.9	5.5	6.1	NA	932	2253	14.8953	74.4658	Spring	Photic
NS_40109	BATS	10324	AE1608	1	9	2016	5/3/16	20160503	2016.33821	1852	31.689	63.984	160.5	160	19.665	36.588	2095.1	2403.1	1.04	0.02	0.11	0	5.72	1.73	61.2	4.7	3.7	NA	932	2253	14.8953	74.4658	Spring	Aphotic
10324_200	BATS	10324	AE1608	1	10	2016	5/3/16	20160503	2016.33821	1852	31.689	63.984	198.8	200	19.213	36.583	2108.9	2407.3	2.48	0.01	0.16	0.42	5.97	2.59	56.3	6.1	2.4	NA	932	2253	14.8953	74.4658	Spring	Aphotic
NS_40111	BATS	10324	AE1608	1	11	2016	5/3/16	20160503	2016.33821	1852	31.689	63.984	250.7	250	18.789	36.561	2114.8	2399.4	3.45	0.01	0.33	0.57	5.05	1.45	55.1	7.5	2.4	NA	932	2253	14.8953	74.4658	Spring	Aphotic
NS_40112	BATS	10324	AE1608	1	12	2016	5/3/16	20160503	2016.33821	1852	31.689	63.984	300.1	300	18.433	36.537	2117.6	2398.8	4.16	0.01	0.28	0.67	5.94	2.83	52.8	7.3	1.8	NA	932	2253	14.8953	74.4658	Spring	Aphotic
NS_40114	BATS	10324	AE1608	1	14	2016	5/3/16	20160503	2016.33821	1852	31.689	63.984	499.6	500	16.248	36.205	2137.5	2379.6	9.2	0	0.58	2.15	3.3	1.73	50.7	10.4	1.2	NA	932	2253	14.8953	74.4658	Spring	Aphotic
NS_40115	BATS	10324	AE1608	1	15	2016	5/3/16	20160503	2016.33821	1852	31.689	63.984	599.8	600	14.424	35.899	2144.8	2363.7	13.32	0	1.03	5.33	5.6	1.25	50.2	13.1	1.2	NA	932	2253	14.8953	74.4658	Spring	Aphotic
NS_40116	BATS	10324	AE1608	1	16	2016	5/3/16	20160503	2016.33821	1852	31.689	63.984	798.5	800	9.964	35.307	2128.3	2326	22.23	0	1.45	13.12	2.8	0.92	46.4	23.8	0.6	NA	932	2253	14.8953	74.4658	Spring	Aphotic
NS_40117	BATS	10324	AE1608	1	17	2016	5/3/16	20160503	2016.33821	1852	31.689	63.984	1001.1	1000	6.583	35.094	2182.7	2320.7	20.85	0	1.42	13.11	5.44	1.17	47.5	22.7	0.6	NA	932	2253	14.8953	74.4658	Spring	Aphotic
10325_1	BATS	10325	AE1611	14	1	2016	6/16/16	20160616	2016.45756	1115	31.671	64.167	5.5	1	25.257	36.524	2070.9	2392.2	0	0.01	0.07	0	17.47	2.32	65.5	4.4	4.9	NA	914	2318	32.769	134.0188	Summer	Photic
10325_2	BATS	10325	AE1611	14	3	2016	6/16/16	20160616	2016.45756	1115	31.671	64.167	41.1	40	22.059	36.681	2079.3	2409.3	0	0	0.07	0	22.44	2.58	69.1	2.8	5.5	NA	914	2318	32.769	134.0188	Summer	Photic
10325_3	BATS	10325	AE1611	14	5	2016	6/16/16	20160616	2016.45756	1115	31.671	64.167	81.3	80	21.229	36.681	2080.1	2406.1	0	0.01	0.06	0	19.3	3.18	66.2	2.7	5.1	NA	914	2318	32.769	134.0188	Summer	Photic
10325_4	BATS	10325	AE1611	14	7	2016	6/16/16	20160616	2016.45756	1115	31.671	64.167	119.2	120	20.393	36.623	2090.8	2403.2	0	0.01	0.06	0	17.54	1.6	62.3	3.3	4.8	NA	914	2318	32.769	134.0188	Summer	Photic
10325_5	BATS	10325	AE1611	14	9	2016	6/16/16	20160616	2016.45756	1115	31.671	64.167	161.1	160	19.427	36.566	2109.9	2399.5	1.51	0.02	0.09	0	4.69	0.94	57	4.6	3	NA	914	2318	32.769	134.0188	Summer	Aphotic
10325_6	BATS	10325	AE1611	14	12	2016	6/16/16	20160616	2016.45756	1115	31.671	64.167	201.8	200	18.652	36.484	2119.2	2398.4	3.41	0	0.17	0.48	5.3	NA	54	6.3	2.2	NA	914	2318	32.769	134.0188	Summer	Aphotic
10325_7	BATS	10325	AE1611	14	13	2016	6/16/16	20160616	2016.45756	1115	31.671	64.167	250.7	250	18.107	36.447	2123.2	2400.6	4.64	0.01	0.24	0.76	7.06	NA	51.2	6.9	2.1	NA	914	2318	32.769	134.0188	Summer	Aphotic
10325_8	BATS	10325	AE1611	14	15	2016	6/16/16	20160616	2016.45756	1115	31.671	64.167	303.2	300	17.664	36.427	2131.7	2405.4	5.27	0	0.29	0.95	8.34	2.06	52.3	7.2	1.6	NA	914	2318	32.769	134.0188	Summer	Aphotic
10325_9	BATS	10325	AE1611	14	17	2016	6/16/16	20160616	2016.45756	1115	31.671	64.167	500.9	500	15.537	36.087	2143.2	2381.9	10.5	0	1.52	2.75	5	0.74	48.4	11.7	1.1	NA	914	2318	32.769	134.0188	Summer	Aphotic
10325_10	BATS	10325	AE1611	14	19	2016	6/16/16	20160616	2016.45756	1115	31.671	64.167	604.5	600	13.624	35.782	2157.6	2353.2	12.81	0	0.69	NA	3.4	NA	50.1	16	1.1	NA	914	2318	32.769	134.0188	Summer	Aphotic
10325_12	BATS	10325	AE1611	14	21	2016	6/16/16	20160616	2016.45756	1115	31.671	64.167	801.3	800	9.125	35.196	2190.5	2326.2	22.44	0	1.31	NA	6.24	0.42	46.7	26.1	1.1	NA	914	2318	32.769	134.0188	Summer	Aphotic
10325_1000	BATS	10325	AE1611	14	23	2016	6/16/16	20160616	2016.45756	1115	31.671	64.167	1002	1000	6.298	35.102	2178.9	2322.1	19.54	0	1.26	NA	6.24	0.82	46.7	19.6	0.8	NA	914	2318	32.769	134.0188	Summer	Aphotic
10326_40	BATS	10326	AE1615	12	3	2016	7/24/16	20160724	2016.56153	1230	31.661	64.178	40.1	40	23.691	36.581	2067.3	2402	0	0.01	0.07	0	20.78	3.74	69	3.7	6.3	NA	931	2313	19.8598	136.9967	Summer	Photic
10326_3	BATS	10326	AE1615	12	5	2016	7/24/16	20160724	2016.56153	1230	31.661	64.178	80.1	80	21.296	36.601	2077.5	2403.5	0	0	0.07	0	19.56	9.48	65.2	4.2	6	NA	931	2313	19.8598	136.9967	Summer	Photic
10326_120	BATS	10326	AE1615	12	7	2016	7/24/16	20160724	2016.56153	1230	31.661	64.178	119.8	120	20.552	36.626	2093.4	2399.9	0	0	0.07	0	16.74	5.72	61.2	2.9	5.3	NA	931	2313	19.8598	136.9967	Summer	Photic
10326_160	BATS	10326	AE1615	12	9	2016	7/24/16	20160724	2016.56153	1230	31.661	64.178	161	160	19.913	36.628	2106	2396	0.96	0.029	0.08	0	5.7	1	55.8	4.7	3.4	NA	931	2313	19.8598	136.9967	Summer	Aphotic
10326_200	BATS	10326	AE1615	12	11	2016	7/24/16	20160724	2016.56153	1230	31.661	64.178	200.1	200	19.363	36.585	2108	2398.8	2.19	0.01	0.13	0.27	4.66	3.73	53.7	4.6	2.3	NA	931	2313	19.8598	136.9967	Summer	Aphotic
10326_250	BATS	10326	AE1615	12	13	2016	7/24/16	20160724	2016.56153	1230	31.661	64.178	249.9	250	18.834	36.562	2113.1	2397.3	3.13	0.01	0.17	0.4	3.18	3.05	52.6	5.7	2.2	NA	931	2313	19.8598	136.9967	Summer	Aphotic
10326_8	BATS	10326	AE1615	12	15	2016	7/24/16	20160724	2016.56153	1230	31.661	64.178	302.5	300	18.537	36.554	2117.9	2397.5	3.55	0	0.08	1.62	4.25	1.63	50.2	7.4	1	NA	931	2313	19.8598	136.9967	Summer	Aphotic
10326_400	BATS	10326	AE1615	12	17	2016	7/24/16	20160724	2016.56153	1230	31.661	64.178	403.6	500	17.873	36.501	2129.2	2385.3	8.66	0	0.27	3.08	3.47	1.01	52.1	9.9	1	NA	931	2313	19.8598	136.9967	Summer	Aphotic
10326_600	BATS	10326	AE1615	12	19	2016	7/24/16	20160724	2016.56153	1230	31.661	64.178	602.6	600	14.939	35.987	2172.9	2319.7	12.8	0	0.45	5.01	14.94	2.55	61.6	6.6	1.9	NA	931	2313	19.8598	136.9967	Summer	Aphotic
10326_800	BATS	10326	AE1615	12	21	2016	7/24/16	20160724	2016.56153	1230	31.661	64.178	800.6	800	10.246	35.318	2182.4	2329.2	22.81	0	0.96	12.07	4.04	0.73	44.7	21.8	0.8	NA	931	2313	19.8598	136.9967	Summer	Aphotic
10326_1000	BATS	10326	AE1615	12	23	2016	7/24/16	20160724	2016.56153	1230	31.661	64.178	1000.5	1000	7.161	35.136	2183.5	2325.1	22.31	0	1.24	13.83	3.57	1.47	47.5	24.5	0.8	NA	931	2313	19.8598	136.9967	Summer	Aphotic
10327_1	BATS	10327	AE1618	10	1	2016	8/18/16	20160818	2016.6305	1819	31.668	64.167	4.1	1	29.893	36.513	2049.9	2393.7	0	0	0	0.6	21.88	2.33	71.1	2.9	3.3	NA	947	2253	14.8952	120.1256	Summer	Photic
10327_2	BATS	10327	AE1618	10	3	2016	8/18/16	20160818	2016.6305	1819	31.668	64.167	41	40	25.405	36.526	2058.7	2392.4	0	0	0	0.46	27.97	5.26	70.4	3.9	6.9	NA	947	2253	14.8952	120.1256	Summer	Photic
10327_3	BATS	10327	AE1618	10	5	2016	8/18/16	20160818	2016.6305	1819	31.668	64.167	79.3	80	21.931	36.649	2073.4	2398.9	0	0	0	0.58	26.34	6.54	69	4.7	6.2	NA	947	2253	14.8952	120.1256	Summer	Photic
10327_4	BATS	10327	AE1618	10	7	2016	8/18/16	20160818	2016.6305	1819	31.668	64.167	119.9	120	20.618	36.622	2093.2	2397.4	0.21	0.01	0	0.66	16.19	4.56	59.3	3.5	3.3	NA	947	2253	14.8952	120.1256	Summer	Photic
10327_5	BATS	10327	AE1618	10	9	2016	8/18/16	20160818	2016.6305	1819	31.668	64.167	160.3	160	19.956	36.594	2098	2396.6	0.87	0	0.03	0.72	7.49	3.78	57.5	4	2.2	NA	947	2253	14.8952	120.1256	Summer	Aphotic
